#yyy-mm-dd hh:mm:ss latency xfertime thinktime bytes url rc op
2018-01-19 08:54:06.073 0.031409 0.000060 0 9 /c8a90d0f-8ed3-4d77-9705-df4e9ce806a3 200 GET
2018-01-19 08:54:06.512 0.031379 0.000137 0 9 /abf5e438-7f69-4f15-a8a8-dc5a661c6ff9 200 GET
2018-01-19 08:54:06.540 0.033870 0.000048 0 9 /9f667bd4-af12-49ce-8471-db32fdae0292 200 GET
2018-01-19 08:54:06.680 0.031462 0.000058 0 9 /4331fd62-32c3-4037-bf09-28832e9d7d1c 200 GET
2018-01-19 08:54:06.847 0.031411 0.000044 0 9 /6a1f36e4-a7ca-4e8f-835c-a475328bacdd 200 GET
2018-01-19 08:54:06.850 0.058764 0.000049 0 9 /98ec1fed-172e-45cc-91a9-30d29ba23370 200 GET
2018-01-19 08:54:07.073 0.031430 0.000045 0 9 /19182d0d-10c0-483b-aaf6-6e4f01962c8e 200 GET
#TPS=8
2018-01-19 08:54:07.512 0.031391 0.000052 0 9 /1884ee8f-5f1d-4d4f-b734-1181a240aef8 200 GET
2018-01-19 08:54:07.540 0.033859 0.000040 0 9 /17f35939-2d66-4579-a4b9-90f502b9b992 200 GET
2018-01-19 08:54:07.680 0.031526 0.000045 0 9 /a542f2cb-f72f-4beb-a4bf-48ea1851022b 200 GET
2018-01-19 08:54:07.848 0.031083 0.000032 0 9 /99b47760-f1b0-4622-8bb7-2d3341de68cd 200 GET
2018-01-19 08:54:07.850 0.059222 0.000056 0 9 /9832ffb7-21f9-44bd-8104-80b866ad8e9e 200 GET
2018-01-19 08:54:07.850 0.088927 0.000077 0 9 /884bfa2a-efbd-4f36-a508-96e470c91efa 200 GET
2018-01-19 08:54:08.074 0.031051 0.000039 0 9 /77be72f1-aeac-4eff-9938-841d2903b0e0 200 GET
2018-01-19 08:54:08.278 0.031667 0.000056 0 9 /0a6bce31-f80f-4df7-b244-40737467ed70 200 GET
2018-01-19 08:54:08.513 0.031460 0.000063 0 9 /52d2219e-2aa8-47d7-893c-0687b6e230ad 200 GET
2018-01-19 08:54:08.540 0.033930 0.000061 0 9 /ace86ff7-064c-426a-b830-54c2b3853e3d 200 GET
2018-01-19 08:54:08.680 0.031496 0.000051 0 9 /716c0fce-9258-46be-ad60-3bf74ac0d208 200 GET
2018-01-19 08:54:08.848 0.031427 0.000042 0 9 /ba1bcf29-442b-474d-8317-24f3011961e2 200 GET
2018-01-19 08:54:08.850 0.059613 0.000063 0 9 /370ca5db-dfc4-41dc-a990-ed218f37a80d 200 GET
2018-01-19 08:54:08.850 0.089183 0.000061 0 9 /b5088d2e-c80b-4f01-bc8e-4b5c2a43d778 200 GET
2018-01-19 08:54:09.074 0.030929 0.000029 0 9 /fff6dd11-ac28-4164-849d-452c4810578e 200 GET
2018-01-19 08:54:09.279 0.031514 0.000054 0 9 /a5663e86-a654-4c00-bd87-c8ce930035ca 200 GET
2018-01-19 08:54:09.513 0.031410 0.000045 0 9 /67e18565-45af-4608-8a13-cdadecdd5c6c 200 GET
2018-01-19 08:54:09.541 0.034042 0.000063 0 9 /bb3fcfc7-12f7-48c4-b691-258a26a40cb1 200 GET
2018-01-19 08:54:09.681 0.031802 0.000085 0 9 /818507bc-d069-49fd-b70c-aba6e12d6290 200 GET
2018-01-19 08:54:09.848 0.031360 0.000090 0 9 /2a4cf9fc-4c59-4833-8cb8-93a8151dfe7a 200 GET
2018-01-19 08:54:09.850 0.059600 0.000071 0 9 /50d029c9-4273-4ffa-a3d5-992c14401f04 200 GET
2018-01-19 08:54:09.851 0.089171 0.000064 0 9 /bbb601bc-d59a-42e4-ab0e-6868d6e68d5f 200 GET
2018-01-19 08:54:10.074 0.031334 0.000049 0 9 /1489b2f9-1845-45bf-8fb1-6dbeba55df6e 200 GET
2018-01-19 08:54:10.279 0.031433 0.000094 0 9 /e9b02caa-6767-48db-9016-82d3c2948357 200 GET
2018-01-19 08:54:10.513 0.031479 0.000044 0 9 /57fea50c-3a08-46a3-b3fd-c3e1b135f586 200 GET
2018-01-19 08:54:10.541 0.034111 0.000065 0 9 /63b77fce-7182-4986-9db1-0cd70b437043 200 GET
2018-01-19 08:54:10.681 0.031793 0.000062 0 9 /eac4fb6c-6304-4b8f-b354-4c340d96e635 200 GET
2018-01-19 08:54:10.848 0.031420 0.000036 0 9 /1d42c7d5-263c-434a-80f9-4417a82a8748 200 GET
2018-01-19 08:54:10.850 0.059879 0.000057 0 9 /3b9e9a26-5ad1-42ac-8c24-e8ffba807c1b 200 GET
2018-01-19 08:54:10.851 0.089469 0.000074 0 9 /05964ebc-e965-4358-9982-d3a9c6b1e906 200 GET
2018-01-19 08:54:11.074 0.030774 0.000038 0 9 /e2e5b0d1-19c6-4f47-98b9-4017786845f3 200 GET
2018-01-19 08:54:11.279 0.031431 0.000056 0 9 /a70085d6-1c17-477e-8b1c-6e663db8e34c 200 GET
2018-01-19 08:54:11.513 0.031446 0.000086 0 9 /e38144ef-e369-4e71-9caa-418888b24ffc 200 GET
2018-01-19 08:54:11.541 0.034000 0.000056 0 9 /87ac121c-a0dc-4407-b4e7-6db4fb83c0bd 200 GET
2018-01-19 08:54:11.681 0.031425 0.000055 0 9 /29be230b-3524-4a91-86c7-1d6c8752f839 200 GET
2018-01-19 08:54:11.849 0.031560 0.000037 0 9 /25ee7110-bd96-4db3-bef6-65d1fb5f357e 200 GET
2018-01-19 08:54:11.850 0.059920 0.000062 0 9 /f4f5e3bf-70f9-4e88-a67f-79423abe92da 200 GET
2018-01-19 08:54:11.851 0.089577 0.000085 0 9 /ef53f416-a38d-4612-a03c-6c33acac4208 200 GET
2018-01-19 08:54:12.074 0.031484 0.000086 0 9 /6bca10eb-3499-423e-a984-553329a5bb8f 200 GET
2018-01-19 08:54:12.280 0.031759 0.000045 0 9 /d46c9c38-ebd6-4696-b4b2-136d7c8c86e6 200 GET
2018-01-19 08:54:12.514 0.031419 0.000058 0 9 /0f728024-434b-4799-9b48-b5c36de2c042 200 GET
2018-01-19 08:54:12.541 0.034200 0.000117 0 9 /f07e2a97-3803-4679-956d-d7b0976cd1f9 200 GET
2018-01-19 08:54:12.681 0.031363 0.000073 0 9 /c18124d9-c75f-4ce8-a1f3-d242f2458c60 200 GET
2018-01-19 08:54:12.849 0.031429 0.000061 0 9 /3ac87924-70d4-4d69-9fc5-17d3a493bc72 200 GET
2018-01-19 08:54:12.851 0.060139 0.000057 0 9 /942dcf0e-1158-4206-ac93-41fd6a3dce22 200 GET
2018-01-19 08:54:12.851 0.089796 0.000071 0 9 /7d4b452e-7146-440f-b6b1-cdeabc830d01 200 GET
2018-01-19 08:54:13.075 0.031104 0.000041 0 9 /9f6e0036-4389-4c8f-bac1-a727c1642223 200 GET
2018-01-19 08:54:13.280 0.031694 0.000044 0 9 /2a32e338-0888-4fd3-9c79-362102b6cbdf 200 GET
2018-01-19 08:54:13.514 0.031249 0.000041 0 9 /6117256b-2fb8-4f3e-8420-44dd33b5cd34 200 GET
2018-01-19 08:54:13.541 0.034240 0.000057 0 9 /07210fcf-9823-4b2d-9f7b-c7101643f51e 200 GET
2018-01-19 08:54:13.682 0.031404 0.000048 0 9 /55a21e67-9e7e-45ae-8be6-3931ce620969 200 GET
2018-01-19 08:54:13.849 0.031419 0.000041 0 9 /34318b00-056b-48a3-9fa2-a79cc9c3b161 200 GET
2018-01-19 08:54:13.851 0.060329 0.000078 0 9 /bba5351e-c912-4506-b3d4-44eba0a522e9 200 GET
2018-01-19 08:54:13.851 0.089843 0.000104 0 9 /4762efd0-34b7-4a38-968d-f9a5e9b95ffe 200 GET
2018-01-19 08:54:14.075 0.031057 0.000043 0 9 /82f5598e-346d-47e6-9a60-7a88aa5f3d80 200 GET
2018-01-19 08:54:14.280 0.031566 0.000074 0 9 /99e0fccb-e5a3-4c90-851a-939f3da3c1fc 200 GET
2018-01-19 08:54:14.514 0.031410 0.000036 0 9 /56d54883-b1d4-46b0-86b3-0e2bd241f732 200 GET
2018-01-19 08:54:14.542 0.034347 0.000056 0 9 /01d2324c-b481-4a8f-913e-3f3330a81f11 200 GET
2018-01-19 08:54:14.682 0.031415 0.000042 0 9 /e7e76d5e-294d-49c4-9da6-bf89cb7022b6 200 GET
2018-01-19 08:54:14.849 0.031103 0.000038 0 9 /97453b0e-b520-4e1d-9326-7ee1b8c648ad 200 GET
2018-01-19 08:54:14.851 0.060150 0.000064 0 9 /97453b0e-b520-4e1d-9326-7ee1b8c648ad 200 GET
2018-01-19 08:54:14.851 0.089778 0.000086 0 9 /02f37e7a-1d31-4f3a-a3b3-b277e44ccb95 200 GET
2018-01-19 08:54:15.075 0.031446 0.000060 0 9 /8b33e94e-c4d3-4b19-9044-b031fad94007 200 GET
2018-01-19 08:54:15.281 0.031624 0.000056 0 9 /7d347959-5f42-4516-a04b-463e9e0f0c86 200 GET
2018-01-19 08:54:15.514 0.031478 0.000037 0 9 /f0b6f187-dc0f-48c4-a8b3-43f3a33ab014 200 GET
2018-01-19 08:54:15.542 0.034242 0.000080 0 9 /82303fd5-4cc2-45f6-a91b-207051011b0b 200 GET
2018-01-19 08:54:15.682 0.031382 0.000060 0 9 /a53acc07-b835-4338-bd44-093cb161029d 200 GET
2018-01-19 08:54:15.850 0.031274 0.000088 0 9 /5abf553e-f941-4030-8e40-18688d9c67e0 200 GET
2018-01-19 08:54:15.851 0.060670 0.000070 0 9 /d50183bc-9b19-4361-884e-95d588ada09b 200 GET
2018-01-19 08:54:15.851 0.090146 0.000049 0 9 /2abee577-b6aa-4589-8f32-3ae6fb221383 200 GET
2018-01-19 08:54:16.075 0.031554 0.000037 0 9 /ad3e85cd-609c-4f3b-9af9-c3b232c171f8 200 GET
2018-01-19 08:54:16.281 0.031605 0.000056 0 9 /abb0fb14-e51e-46f4-93fc-55b6f6512be2 200 GET
2018-01-19 08:54:16.515 0.031537 0.000053 0 9 /312d6dc1-1ae8-4476-9910-7f022efbc34f 200 GET
2018-01-19 08:54:16.542 0.033989 0.000046 0 9 /3d5a723d-0f12-4b14-92cb-c9aa69f8cfb3 200 GET
2018-01-19 08:54:16.683 0.031450 0.000090 0 9 /1cecc3ca-5eae-4bc2-a8ea-0d175179682a 200 GET
2018-01-19 08:54:16.850 0.031512 0.000040 0 9 /0cb0d874-96ea-47fe-a088-22eb0966b7e6 200 GET
2018-01-19 08:54:16.851 0.060866 0.000080 0 9 /65c706cb-3920-4a2c-8707-946f62a729b0 200 GET
2018-01-19 08:54:16.852 0.090499 0.000065 0 9 /dc3508b4-5e90-4bb7-a3b0-6735a5688757 200 GET
2018-01-19 08:54:17.076 0.031269 0.000077 0 9 /bacde5cf-82fc-48db-b899-87d04957031a 200 GET
2018-01-19 08:54:17.281 0.031760 0.000072 0 9 /d732bc4e-bce5-4bd7-98b7-55757977d2dd 200 GET
#TPS=10
2018-01-19 08:54:17.515 0.031417 0.000116 0 9 /85722656-4320-492e-b5b6-2c15d3bfc3ed 200 GET
2018-01-19 08:54:17.542 0.034453 0.000051 0 9 /b325ecc8-9d7a-437c-b7a1-b83116b4d722 200 GET
2018-01-19 08:54:17.683 0.031320 0.000071 0 9 /c494894d-675f-4265-9d00-d91c650bd9d7 200 GET
2018-01-19 08:54:17.849 0.031348 0.000044 0 9 /3c156e4c-4af8-4edc-92bc-6cee95feb4e7 200 GET
2018-01-19 08:54:17.850 0.060172 0.000076 0 9 /8ebd71ae-d0a1-4a1b-a816-170884f47315 200 GET
2018-01-19 08:54:17.851 0.089282 0.000131 0 9 /4a04a23d-80c3-42c2-b76d-05f306200da7 200 GET
2018-01-19 08:54:17.852 0.118991 0.000060 0 9 /5acd0a60-b05f-4eb2-be95-dd8ca983e281 200 GET
2018-01-19 08:54:18.076 0.031346 0.000046 0 9 /0d5c6837-6add-4a8d-a8c9-d887bb2a05fc 200 GET
2018-01-19 08:54:18.112 0.031315 0.000052 0 9 /1b6dad52-212c-4b32-914d-9a38006ef7e6 200 GET
2018-01-19 08:54:18.282 0.031429 0.000053 0 9 /e3fc201a-4ec0-47fd-8869-63ffbb6e5486 200 GET
2018-01-19 08:54:18.515 0.031293 0.000032 0 9 /dcc9c760-69c2-42ba-9341-bf366da90268 200 GET
2018-01-19 08:54:18.542 0.034435 0.000057 0 9 /e6567aba-04b4-455b-b707-32a32355d626 200 GET
2018-01-19 08:54:18.683 0.031749 0.000053 0 9 /64e6aff7-9d52-4b87-8b41-7c6eb542aea3 200 GET
2018-01-19 08:54:18.849 0.031926 0.000046 0 9 /aaed15b9-adbd-4356-adb8-882bf443e474 200 GET
2018-01-19 08:54:18.850 0.060553 0.000053 0 9 /736b9463-b69c-4fe3-9444-8cff3aedb62f 200 GET
2018-01-19 08:54:18.851 0.090519 0.000072 0 9 /17fcc371-d427-4b09-93c2-e91eaa93dd33 200 GET
2018-01-19 08:54:18.852 0.119459 0.000073 0 9 /50b9884c-0b7a-4793-a21c-a0cc47b113d8 200 GET
2018-01-19 08:54:19.076 0.031372 0.000049 0 9 /83af97a1-13ef-41e4-bee9-cf7e4b8141d4 200 GET
2018-01-19 08:54:19.112 0.031327 0.000069 0 9 /fd4506ce-5832-47e1-89e1-a7743ce7139b 200 GET
2018-01-19 08:54:19.282 0.031369 0.000054 0 9 /964c082e-cb9d-4a67-81dd-c0747f512e14 200 GET
2018-01-19 08:54:19.516 0.031246 0.000048 0 9 /6a1ec6f6-ca77-424c-a82f-2567daf4342f 200 GET
2018-01-19 08:54:19.543 0.034585 0.000084 0 9 /362583d3-f50e-4400-8aed-2d0db19fb3fe 200 GET
2018-01-19 08:54:19.683 0.031344 0.000057 0 9 /011b587a-4c62-406f-b13b-e8ababfa2fed 200 GET
